row_id,order_id,order_date,customer_id,customer_name,customer_address,City,Country,State,zipcode,region,product_id,product_name,unit_prirce,quantity,total_sale
125,US-2011-152030-55559,2014-03-13,AD-10180,Alan Dominguez,392 Baron Mill,Houston,United States,Texas,77041,Central,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,600.558,3,1801.674
126,US-2011-134614-12504,2014-03-14,PF-19165,Philip Fox,4738 Ondricka Crest Apt. 368,Bloomington,United States,Illinois,61701,Central,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,617.7,6,3706.2
127,US-2014-107272-94725,2014-03-15,TS-21610,Troy Staebel,34317 Wilkinson Route Suite 684,Phoenix,United States,Arizona,85023,West,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",2.388,2,4.776
128,US-2014-107272-72589,2014-03-16,TS-21610,Troy Staebel,34317 Wilkinson Route Suite 684,Phoenix,United States,Arizona,85023,West,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,1707.944
129,US-2013-125969-17768,2014-03-17,LS-16975,Lindsay Shagiari,53367 Baron Road Suite 965,Los Angeles,United States,California,90004,West,FUR-CH-10001146,"Global Task Chair, Black",81.424,2,162.848
130,US-2013-125969-13737,2014-03-18,LS-16975,Lindsay Shagiari,53367 Baron Road Suite 965,Los Angeles,United States,California,90004,West,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,715.68
131,US-2014-164147-82712,2014-03-19,DW-13585,Dorothy Wardle,73634 Caroline Rapid,Columbus,United States,Ohio,43229,East,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,299.85
132,US-2014-164147-30163,2014-03-20,DW-13585,Dorothy Wardle,73634 Caroline Rapid,Columbus,United States,Ohio,43229,East,OFF-PA-10002377,Xerox 1916,78.304,2,156.608
133,US-2014-164147-98970,2014-03-21,DW-13585,Dorothy Wardle,73634 Caroline Rapid,Columbus,United States,Ohio,43229,East,OFF-FA-10002780,Staples,21.456,9,193.104
134,CA-2013-145583-83298,2014-03-22,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,OFF-PA-10001804,Xerox 195,20.04,3,60.12
135,CA-2013-145583-41210,2014-03-23,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,OFF-PA-10001736,Xerox 1880,35.44,1,35.44
136,CA-2013-145583-668,2014-03-24,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,46.08
137,CA-2013-145583-23394,2014-03-25,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,OFF-FA-10002988,Ideal Clamps,4.02,2,8.04
138,CA-2013-145583-77424,2014-03-26,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,OFF-BI-10004781,GBC Wire Binding Strips,76.176,3,228.528
139,CA-2013-145583-92712,2014-03-27,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,OFF-SU-10001218,Fiskars Softgrip Scissors,65.88,6,395.28
140,CA-2013-145583-79803,2014-03-28,LC-16885,Lena Creighton,493 Tanner Forest,Roseville,United States,California,95661,West,FUR-FU-10001706,Longer-Life Soft White Bulbs,43.12,14,603.68
141,CA-2013-110366-56445,2014-03-29,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Philadelphia,United States,Pennsylvania,19140,East,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,165.6
142,CA-2014-106180-51640,2014-03-30,SH-19975,Sally Hughsby,7525 Emil Parkways,San Francisco,United States,California,94122,West,OFF-AR-10000940,Newell 343,8.82,3,26.46
143,CA-2014-106180-74535,2014-03-31,SH-19975,Sally Hughsby,7525 Emil Parkways,San Francisco,United States,California,94122,West,OFF-EN-10004030,Convenience Packs of Business Envelopes,10.86,3,32.58
144,CA-2014-106180-75976,2014-04-01,SH-19975,Sally Hughsby,7525 Emil Parkways,San Francisco,United States,California,94122,West,OFF-PA-10004327,Xerox 1911,143.7,3,431.1
145,CA-2014-155376-35615,2014-04-02,SG-20080,Sandra Glassco,40372 Marks Club Apt. 441,Independence,United States,Missouri,64055,Central,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,2518.29
146,CA-2012-110744-90664,2014-04-03,HA-14920,Helen Andreada,156 Lamont Fields,Pasadena,United States,California,91104,West,OFF-ST-10003656,Safco Industrial Wire Shelving,671.93,7,4703.51
147,CA-2011-110072-14150,2014-04-04,MG-17680,Maureen Gastineau,90661 Felix Unions,Newark,United States,Ohio,43055,East,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,375.552
148,CA-2013-114489-93341,2014-04-05,JE-16165,Justin Ellison,438 Konopelski Vista Suite 006,Franklin,United States,Wisconsin,53132,Central,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,4228.95
149,CA-2013-114489-38060,2014-04-06,JE-16165,Justin Ellison,438 Konopelski Vista Suite 006,Franklin,United States,Wisconsin,53132,Central,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,149.97,3,449.91
150,CA-2013-114489-82236,2014-04-07,JE-16165,Justin Ellison,438 Konopelski Vista Suite 006,Franklin,United States,Wisconsin,53132,Central,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,15614.72
151,CA-2013-114489-57480,2014-04-08,JE-16165,Justin Ellison,438 Konopelski Vista Suite 006,Franklin,United States,Wisconsin,53132,Central,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,171.55,5,857.75
152,CA-2013-158834-91652,2014-04-09,TW-21025,Tamara Willingham,9440 Hoyt Creek,Scottsdale,United States,Arizona,85254,West,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,789.6
153,CA-2013-158834-86282,2014-04-10,TW-21025,Tamara Willingham,9440 Hoyt Creek,Scottsdale,United States,Arizona,85254,West,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,406.368
154,CA-2012-124919-8115,2014-04-11,SP-20650,Stephanie Phelps,490 Schneider Islands Apt. 609,San Jose,United States,California,95123,West,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,408.66
155,CA-2012-124919-9129,2014-04-12,SP-20650,Stephanie Phelps,490 Schneider Islands Apt. 609,San Jose,United States,California,95123,West,OFF-PA-10002254,Xerox 1883,105.52,4,422.08
156,CA-2012-124919-29485,2014-04-13,SP-20650,Stephanie Phelps,490 Schneider Islands Apt. 609,San Jose,United States,California,95123,West,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,485.28
157,CA-2012-118948-89575,2014-04-14,NK-18490,Neil Knudson,850 Jabari Villages Suite 709,Seattle,United States,Washington,98105,West,OFF-AR-10001547,Newell 311,6.63,3,19.89
158,CA-2011-104269-31494,2014-04-15,DB-13060,Dave Brooks,57914 Lucienne Pine,Seattle,United States,Washington,98115,West,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,457.568,2,915.136
159,CA-2013-114104-6767,2014-04-16,NP-18670,Nora Paige,15333 Reinger Shore,Edmond,United States,Oklahoma,73034,Central,OFF-LA-10002475,Avery 519,14.62,2,29.24
160,CA-2013-114104-71099,2014-04-17,NP-18670,Nora Paige,15333 Reinger Shore,Edmond,United States,Oklahoma,73034,Central,TEC-PH-10004536,Avaya 5420 Digital phone,944.93,7,6614.51
161,CA-2013-162733-9018,2014-04-18,TT-21070,Ted Trevino,15270 Kovacek Forges,Los Angeles,United States,California,90045,West,OFF-PA-10002751,Xerox 1920,5.98,1,5.98
162,CA-2012-119697-34280,2014-04-19,EM-13960,Eric Murdock,974 Emmanuel Land,Philadelphia,United States,Pennsylvania,19134,East,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,54.384,2,108.768
163,CA-2013-154508-79050,2014-04-20,RD-19900,Ruben Dartt,647 Davin Club Apt. 067,Carlsbad,United States,New Mexico,88220,West,OFF-EN-10001990,Staples,28.4,5,142
164,CA-2013-113817-23878,2014-04-21,MJ-17740,Max Jones,84920 Jacey Roads Suite 056,Seattle,United States,Washington,98115,West,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,27.68,2,55.36
165,CA-2011-139892-69589,2014-04-22,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,OFF-AR-10004441,BIC Brite Liner Highlighters,9.936,3,29.808
166,CA-2011-139892-61771,2014-04-23,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,65279.616
167,CA-2011-139892-20780,2014-04-24,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,275.928,3,827.784
168,CA-2011-139892-96609,2014-04-25,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,FUR-CH-10004287,SAFCO Arco Folding Chair,1740.06,9,15660.54
169,CA-2011-139892-43549,2014-04-26,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,OFF-AR-10002656,Sanford Liquid Accent Highlighters,32.064,6,192.384
170,CA-2011-139892-65641,2014-04-27,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,177.98,5,889.9
171,CA-2011-139892-58107,2014-04-28,BM-11140,Becky Martin,99534 Cronin Estates,San Antonio,United States,Texas,78207,Central,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,431.928
172,CA-2011-118962-93191,2014-04-29,CS-12130,Chad Sievert,710 Kuhlman Loop,Los Angeles,United States,California,90004,West,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,62.82
173,CA-2011-118962-17541,2014-04-30,CS-12130,Chad Sievert,710 Kuhlman Loop,Los Angeles,United States,California,90004,West,OFF-PA-10001144,Xerox 1913,110.96,2,221.92
174,CA-2011-118962-77433,2014-05-01,CS-12130,Chad Sievert,710 Kuhlman Loop,Los Angeles,United States,California,90004,West,FUR-CH-10003817,"Global Value Steno Chair, Gray",340.144,7,2381.008
175,US-2011-100853-72815,2014-05-02,JB-15400,Jennifer Braxton,260 Stracke Ports Suite 010,Chicago,United States,Illinois,60623,Central,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,104.896
176,US-2011-100853-94067,2014-05-03,JB-15400,Jennifer Braxton,260 Stracke Ports Suite 010,Chicago,United States,Illinois,60623,Central,OFF-LA-10003148,Avery 51,20.16,4,80.64
177,US-2014-152366-59472,2014-05-04,SJ-20500,Shirley Jackson,87455 Breitenberg Flats,Houston,United States,Texas,77036,Central,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,389.056
178,US-2012-101511-13192,2014-05-05,JE-15745,Joel Eaton,95039 Heber Roads,Newark,United States,Ohio,43055,East,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",396.802,7,2777.614
179,US-2012-101511-11442,2014-05-06,JE-15745,Joel Eaton,95039 Heber Roads,Newark,United States,Ohio,43055,East,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,15.88,5,79.4
180,CA-2012-137225-39041,2014-05-07,JK-15640,Jim Kriz,910 Alfred Plaza,New York City,United States,New York,10009,East,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,3.28
181,CA-2011-166191-52395,2014-05-08,DK-13150,David Kendrick,95186 Schamberger Oval,Decatur,United States,Illinois,62521,Central,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,49.632
182,CA-2011-166191-96556,2014-05-09,DK-13150,David Kendrick,95186 Schamberger Oval,Decatur,United States,Illinois,62521,Central,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,2861.208
183,CA-2011-158274-19403,2014-05-10,RM-19675,Robert Marley,157 Hettinger Valleys,Monroe,United States,Louisiana,71203,South,TEC-PH-10003273,AT&T TR1909W,503.96,4,2015.84
184,CA-2011-158274-56629,2014-05-11,RM-19675,Robert Marley,157 Hettinger Valleys,Monroe,United States,Louisiana,71203,South,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),149.95,5,749.75
185,CA-2011-158274-90098,2014-05-12,RM-19675,Robert Marley,157 Hettinger Valleys,Monroe,United States,Louisiana,71203,South,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,29,2,58
186,CA-2013-105018-11293,2014-05-13,SK-19990,Sally Knutson,944 Carlo Square,Fairfield,United States,Connecticut,6824,East,OFF-BI-10001890,Avery Poly Binder Pockets,7.16,2,14.32
187,CA-2011-123260-96224,2014-05-14,FM-14290,Frank Merwin,2238 Blanca Lane,Los Angeles,United States,California,90032,West,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,1414.4
188,CA-2013-157000-5901,2014-05-15,AM-10360,Alice McCarthy,10030 Rolfson Mall,Grand Prairie,United States,Texas,75051,Central,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",37.224,3,111.672
189,CA-2013-157000-36725,2014-05-16,AM-10360,Alice McCarthy,10030 Rolfson Mall,Grand Prairie,United States,Texas,75051,Central,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,60.048
190,CA-2012-102281-44797,2014-05-17,MP-17470,Mark Packer,4807 Zieme Viaduct Suite 591,New York City,United States,New York,10035,East,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,3596.544
191,CA-2012-102281-47016,2014-05-18,MP-17470,Mark Packer,4807 Zieme Viaduct Suite 591,New York City,United States,New York,10035,East,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,430.56
192,CA-2012-102281-64324,2014-05-19,MP-17470,Mark Packer,4807 Zieme Viaduct Suite 591,New York City,United States,New York,10035,East,OFF-PA-10000061,Xerox 205,51.84,8,414.72
193,CA-2012-102281-72032,2014-05-20,MP-17470,Mark Packer,4807 Zieme Viaduct Suite 591,New York City,United States,New York,10035,East,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,1879.056
194,CA-2012-102281-84926,2014-05-21,MP-17470,Mark Packer,4807 Zieme Viaduct Suite 591,New York City,United States,New York,10035,East,OFF-AR-10003514,4009 Highlighters by Sanford,19.9,5,99.5
195,CA-2012-131457-9255,2014-05-22,MZ-17515,Mary Zewe,82655 Heller Field Suite 195,Redlands,United States,California,92374,West,OFF-EN-10001509,Poly String Tie Envelopes,14.28,7,99.96
196,CA-2011-140004-15412,2014-05-23,CB-12025,Cassandra Brandow,629 Herman Shore,Hamilton,United States,Ohio,45011,East,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,14.816
197,CA-2011-140004-45502,2014-05-24,CB-12025,Cassandra Brandow,629 Herman Shore,Hamilton,United States,Ohio,45011,East,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,18.144
198,CA-2014-107720-46550,2014-05-25,VM-21685,Valerie Mitchum,7342 Johnson Orchard,Westfield,United States,New Jersey,7090,East,OFF-ST-10001414,Decoflex Hanging Personal Folder File,46.26,3,138.78
199,US-2014-124303-76924,2014-05-26,FH-14365,Fred Hopkins,3587 Jaskolski Plaza,Philadelphia,United States,Pennsylvania,19120,East,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,5.892
200,US-2014-124303-75337,2014-05-27,FH-14365,Fred Hopkins,3587 Jaskolski Plaza,Philadelphia,United States,Pennsylvania,19120,East,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,48.168
201,CA-2014-105074-49732,2014-05-28,MB-17305,Maria Bertelson,23652 Altenwerth Branch,Akron,United States,Ohio,44312,East,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,65.232
202,CA-2011-133690-47165,2014-05-29,BS-11755,Bruce Stewart,83241 Jameson Place,Denver,United States,Colorado,80219,West,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,437.5
203,CA-2011-133690-35945,2014-05-30,BS-11755,Bruce Stewart,83241 Jameson Place,Denver,United States,Colorado,80219,West,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,2.6
204,US-2014-116701-9141,2014-05-31,LC-17140,Logan Currie,923 Cecelia Trace,Dallas,United States,Texas,75220,Central,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,66.284,2,132.568
205,CA-2014-126382-78477,2014-06-01,HK-14890,Heather Kirkland,7580 Destin Station,Franklin,United States,Tennessee,37064,South,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,246.176
206,CA-2014-108329-12487,2014-06-02,LE-16810,Laurel Elliston,388 Stokes Lodge,Whittier,United States,California,90604,West,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,444.768,4,1779.072
207,CA-2014-135860-10102,2014-06-03,JH-15985,Joseph Holt,343 Blick Islands Suite 054,Saginaw,United States,Michigan,48601,Central,OFF-ST-10000642,"Tennsco Lockers, Gray",83.92,4,335.68
208,CA-2014-135860-16032,2014-06-04,JH-15985,Joseph Holt,343 Blick Islands Suite 054,Saginaw,United States,Michigan,48601,Central,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,263.96
209,CA-2014-135860-57859,2014-06-05,JH-15985,Joseph Holt,343 Blick Islands Suite 054,Saginaw,United States,Michigan,48601,Central,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",15.92,4,63.68
210,CA-2014-135860-45091,2014-06-06,JH-15985,Joseph Holt,343 Blick Islands Suite 054,Saginaw,United States,Michigan,48601,Central,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",52.29,9,470.61
211,CA-2014-135860-86680,2014-06-07,JH-15985,Joseph Holt,343 Blick Islands Suite 054,Saginaw,United States,Michigan,48601,Central,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,91.99
212,CA-2012-101007-64676,2014-06-08,MS-17980,Michael Stewart,6033 Connelly Trafficway Apt. 922,Dallas,United States,Texas,75220,Central,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,20.8,2,41.6
213,CA-2012-146262-63638,2014-06-09,VW-21775,Victoria Wilson,3663 Trisha Ferry,Medina,United States,Ohio,44256,East,OFF-LA-10004544,Avery 505,23.68,2,47.36
214,CA-2012-146262-86489,2014-06-10,VW-21775,Victoria Wilson,3663 Trisha Ferry,Medina,United States,Ohio,44256,East,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,2262.25
215,CA-2012-146262-18384,2014-06-11,VW-21775,Victoria Wilson,3663 Trisha Ferry,Medina,United States,Ohio,44256,East,TEC-PH-10002844,Speck Products Candyshell Flip Case,62.982,3,188.946
216,CA-2012-146262-57774,2014-06-12,VW-21775,Victoria Wilson,3663 Trisha Ferry,Medina,United States,Ohio,44256,East,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,1188,9,10692
217,CA-2012-146262-45009,2014-06-13,VW-21775,Victoria Wilson,3663 Trisha Ferry,Medina,United States,Ohio,44256,East,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,179.168
218,CA-2013-130162-78079,2014-06-14,JH-15910,Jonathan Howell,44946 Eileen Ridges Suite 745,Los Angeles,United States,California,90032,West,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",93.06,6,558.36
219,CA-2013-130162-77978,2014-06-15,JH-15910,Jonathan Howell,44946 Eileen Ridges Suite 745,Los Angeles,United States,California,90032,West,TEC-PH-10002563,Adtran 1202752G1,302.376,3,907.128
220,CA-2012-169397-45258,2014-06-16,JB-15925,Joni Blumstein,936 Jeramie Drives Suite 652,Dublin,United States,Ohio,43017,East,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,5.584,2,11.168
221,CA-2012-169397-61708,2014-06-17,JB-15925,Joni Blumstein,936 Jeramie Drives Suite 652,Dublin,United States,Ohio,43017,East,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,136.224
222,CA-2012-169397-6580,2014-06-18,JB-15925,Joni Blumstein,936 Jeramie Drives Suite 652,Dublin,United States,Ohio,43017,East,OFF-BI-10002852,Ibico Standard Transparent Covers,19.776,4,79.104
223,CA-2012-169397-675,2014-06-19,JB-15925,Joni Blumstein,936 Jeramie Drives Suite 652,Dublin,United States,Ohio,43017,East,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,290.816
