customer_id,customer_name,customer_address,city,country,state,zipcode,region,social_media_id,customer_email,customer_number,is_friends_with
EH-13990,Erica Hackney,3368 Oceane Points Apt. 358,Meriden,United States,Connecticut,6450,East,3942980718,benton.zieme@gmail.com,313-301-1245,2278821158|9410547686|1673039871|3857073985|7704519707|9813094319|8987183942|9584681516|5469538390|9907658184
JR-15670,Jim Radford,5464 Deshawn Ports Suite 170,Middletown,United States,Connecticut,6457,East,8119059971,blanche.ruecker@emmerich.com,739-406-3137,2072398818|2531805009|3176478952|3790585940|3219103472|3585844159|5395737985|8023441345|2798080583|8730570973
AA-10480,Andrew Allen,524 Yazmin Prairie,Middletown,United States,Connecticut,6457,East,3433145792,bauch.ludie@lockman.org,568-177-7584,6002058725|3501678650|5969388433|7017113113|9031123035|9593960774|4468745664|6343302794|7761625947|9843309137
FM-14215,Filia McAdams,65409 Mathias Shores,Middletown,United States,Connecticut,6457,East,1744702579,stoltenberg.eden@fadel.net,226-275-4347,2606508007|6338183468|5034689280|5768193368|4590389762|1340824261|7868092853|9170516705|7577135364|2190872134
RD-19720,Roger Demir,86981 Rebekah Glens Suite 858,Middletown,United States,Connecticut,6457,East,4732701278,delilah27@hotmail.com,675-404-7326,5807355997|4324877720|6658309345|1476259242|4333448806|4451156153|7237291212|4166371375|2152740055|9443266278
DB-13660,Duane Benoit,26162 Kiehn Valleys,Middletown,United States,Connecticut,6457,East,2846753147,leora.johnston@littel.com,462-835-1458,7952651412|1559785072|4522427159|5726449606|2300138495|3985617195|7629334052|9747554824|5294348350|3982579241
DR-12880,Dan Reichenbach,92173 Aliyah Fork,Milford,United States,Connecticut,6460,East,7476514326,fconsidine@ziemann.org,161-941-4413,8130541813|8127344107|2719041347|8290523417|4297390009|5435843366|5961140341|9829906919|3841596016|5606294454
RB-19465,Rick Bensley,2975 Alyce Hollow,Milford,United States,Connecticut,6460,East,3600091957,kiel70@bode.com,352-491-8519,5720165101|9015003099|6271534966|7871552663|2278821158|4899664362|7428429499|5116957298|6028603102|4425796428
BT-11680,Brian Thompson,9861 Oma Overpass,Milford,United States,Connecticut,6460,East,9392790278,devyn.satterfield@hotmail.com,744-172-5077,3600091957|5809008761|2057550695|7506122853|2416156058|2514130791|2431271954|9889870672|6157333117|6817182989
CD-12790,Cynthia Delaney,5757 Rau Causeway Apt. 984,Shelton,United States,Connecticut,6484,East,3961261979,schiller.fay@yahoo.com,122-194-3113,5163038699|1246525059|1224855146|5073906813|9719714936|8910611030|1413102718|2179641681|5394704267|5413184049
AG-10900,Arthur Gainer,349 Loyce Court Suite 768,Waterbury,United States,Connecticut,6708,East,4896934265,ferry.lilian@mccullough.biz,967-580-9478,3942980718|4696179532|2797565467|8549362104|8718487876|1154617567|7682739747|6682299912|9620861249|4934275553
JF-15490,Jeremy Farry,352 Wisoky Station Apt. 259,Waterbury,United States,Connecticut,6708,East,1301652542,vdickens@hotmail.com,940-889-8673,6060253864|9031123035|74121368|1794046897|5074038774|8039108477|4439731309|9229681349|2955903359|1813381186
DB-13360,Dennis Bolton,525 Kuhn Mall,Waterbury,United States,Connecticut,6708,East,5227426996,kelli.kirlin@yahoo.com,537-137-7234,9610922661|8807871292|2561532327|5224318139|6566193671|3219677471|4677541230|5147775134|4409681518|4795522890
JB-16045,Julia Barnett,62535 Esther Port Suite 720,Danbury,United States,Connecticut,6810,East,1671411472,jaron61@yahoo.com,142-363-5506,8014381831|9214832479|1952890170|3374985390|1522279862|7222262574|6445710573|8702533076|3176621923|9167427044
SK-19990,Sally Knutson,944 Carlo Square,Fairfield,United States,Connecticut,6824,East,4703585988,stokes.donato@huel.com,887-581-9603,6079919803|3976684762|5419262146|4193289098|3454688701|8795823932|5244803529|9313335626|8354092172|7389521194
ML-17410,Maris LaWare,85505 Trinity Spurs Suite 465,Fairfield,United States,Connecticut,6824,East,8073791602,julius98@paucek.com,876-148-2909,3258299285|757814438|4994437786|1230703608|6299350711|1469311262|7621004314|9128192398|4578972529|6240150131
CC-12220,Chris Cortes,8536 Jaydon Plains Apt. 347,Fairfield,United States,Connecticut,6824,East,5209827514,rex93@wisozk.com,423-901-8730,7795058524|8734658733|2610668031|9435945963|7411131775|9778994846|6940853773|3121090470|3213272986|4782223273
RC-19825,Roy Collins,6244 Kling Islands Suite 359,Fairfield,United States,Connecticut,6824,East,1296268893,uwilderman@yahoo.com,415-269-9604,4703585988|4738612866|2340225129|5323298732|9483354518|1944062458|2476628207|4384019150|2715564712|9058869568
SJ-20500,Shirley Jackson,87455 Breitenberg Flats,Fairfield,United States,Connecticut,6824,East,2557788910,oliver84@hotmail.com,756-225-9062,1522279862|6566193671|3534101710|5186435301|4314387988|1520680597|7691530485|3184905708|8112860098|3474288612
AD-10180,Alan Dominguez,392 Baron Mill,Fairfield,United States,Connecticut,6824,East,8137902502,johan.kilback@gmail.com,550-533-6942,6398380792|4088298435|7514238998|1241058960|3153393511|3306072331|7059273821|9204589126|3135481840|3015450857
RP-19390,Resi Pölking,5551 Weissnat Street,Fairfield,United States,Connecticut,6824,East,1913710229,zoey32@quigley.com,178-303-6935,9895318471|9617890147|9580918967|3457691708|7455989707|4453081204|8317655044|5754475901|4305784533|2261923423
NG-18355,Nat Gilpin,9657 Hirthe View,Fairfield,United States,Connecticut,6824,East,6452799528,tpouros@gmail.com,231-580-4969,7702666921|1339747878|8748004116|2933403678|4366584937|5714894500|8475958003|8459430089|6959293264|6430479026
SC-20380,Shahid Collister,84685 Medhurst Crescent,Fairfield,United States,Connecticut,6824,East,4595277929,jdonnelly@gmail.com,128-380-9988,8953433634|7212523616|5152455972|2525419911|6839965334|5209309570|9387585472|9923041400|7694370118|4308688168
SM-20950,Suzanne McNair,75185 Jaylan Trail,Fairfield,United States,Connecticut,6824,East,4076438784,myra.jenkins@huel.com,555-264-5469,8592659392|8011010848|3741069552|5700598366|1428767845|7238426725|2022429631|3112232761|3346830949|1769618646
PO-19195,Phillina Ober,230 Cleve Station,Bayonne,United States,New Jersey,7002,East,7490150064,kennedi.haley@yahoo.com,781-185-3853,9526431979|4766625300|4329210851|1275135072|5710594266|8669309761|4411745981|1585772772|9327492361|9660868438
CB-12025,Cassandra Brandow,629 Herman Shore,East Orange,United States,New Jersey,7017,East,9571285084,bud36@green.com,274-873-7295,5471114271|7352855321|8704887772|8212673835|4787387625|5499866467|3009404289|9314758170|8573228413|8880672353
CK-12760,Cyma Kinney,412 Morissette Garden Apt. 558,Linden,United States,New Jersey,7036,East,8377367315,senger.meredith@yahoo.com,741-663-8680,9423088546|2961740302|1651117431|7721611910|2416156058|1785227924|6494361487|6599849084|6381158809|8917151970
SD-20485,Shirley Daniels,19950 Rodriguez Ridges Suite 274,Orange,United States,New Jersey,7050,East,2824922280,ward.zackery@conroy.com,873-443-6002,9607119897|8966191747|4159487795|9116694525|9571285084|5161592452|2730048192|7584463283|8185877827|1533712362
LT-17110,Liz Thompson,4370 Bashirian Rapids Suite 781,Orange,United States,New Jersey,7050,East,4797504445,turcotte.vladimir@sauer.info,830-825-4787,2541148625|7033650356|5446578954|6629825442|3006033180|4843609561|7315399610|1709561717|8151771353|4920134435
DG-13300,Deirdre Greer,9469 Schroeder Junction Suite 183,Orange,United States,New Jersey,7050,East,4747470793,vbartell@walter.org,608-179-5093,3166478907|9565653394|9008280159|1245285186|4324877720|2201502165|7234380600|3651214520|3600904782|9949386150
DM-13345,Denise Monton,921 Lurline Throughway,Orange,United States,New Jersey,7050,East,2961740302,jayce.sporer@yahoo.com,924-958-3272,4608080658|6277830592|6658309345|1744702579|5714753586|7823122838|4469936662|5149119139|4098423179|9345720167
AF-10870,Art Ferguson,38769 Shany Square Apt. 346,Passaic,United States,New Jersey,7055,East,5546527760,lolita05@bailey.info,698-660-1205,1627796942|4962713829|3258299285|1047870670|5451431972|7457657827|1113623571|5584752029|8823112310|4739691093
TW-21025,Tamara Willingham,9440 Hoyt Creek,Plainfield,United States,New Jersey,7060,East,7032904970,cindy.harvey@hotmail.com,163-316-7676,1772589046|6202117105|8150655410|9086415153|7771521211|7473325108|2138456384|3915495235|6115176295|3678009700
JG-15160,James Galang,78768 Courtney Plains Apt. 329,Plainfield,United States,New Jersey,7060,East,1285657443,zmosciski@bernier.info,219-200-5841,9393184780|4193289098|3213381270|4910498558|7900216318|2868211618|4393089800|8580682396|7965082120|3181466298
EH-13945,Eric Hoffmann,3233 Weimann Radial Suite 946,Plainfield,United States,New Jersey,7060,East,3923729433,funk.tierra@littel.com,848-945-2332,7922344338|6241398959|5215724023|5473306790|4962713829|7486088365|4948052762|3603849678|6106789654|4208966643
KF-16285,Karen Ferguson,861 Yost Via Apt. 606,Plainfield,United States,New Jersey,7060,East,6129587815,schaden.jedidiah@flatley.info,891-225-6660,2261404265|1285657443|3501678650|9575104507|9510455087|1416732127|8274259158|9132117693|2583985177|9606550043
TB-21355,Todd Boyes,233 Daren Port,Plainfield,United States,New Jersey,7060,East,8734658733,veum.jay@walsh.org,172-898-4477,4692132650|9617099103|2311876141|3477294165|4368888161|8043715177|8039388773|3015658719|8374547924|3680698854
RB-19435,Richard Bierner,2861 Axel Summit Apt. 064,Plainfield,United States,New Jersey,7060,East,5446578954,thiel.jaunita@konopelski.org,757-528-3907,3971257218|1550143165|8011010848|1960573901|9060571291|1996131053|5743597492|7114931220|8442640220|5972124806
VM-21685,Valerie Mitchum,7342 Johnson Orchard,Westfield,United States,New Jersey,7090,East,6093001679,yasmin.turner@yahoo.com,496-315-2140,8377367315|6838497254|6500349338|8802726285|2201918552|1545831227|1493978545|5086406772|2571462998|6650423304
DW-13585,Dorothy Wardle,73634 Caroline Rapid,Westfield,United States,New Jersey,7090,East,2296876975,hansen.barrett@yahoo.com,925-727-1839,5362778706|71493236|1831012793|7788912041|9256784126|3012476585|7094006817|6508142822|6156105145|4641732047
PC-18745,Pamela Coakley,7553 Cassin Groves,Westfield,United States,New Jersey,7090,East,1911874752,swaniawski.lamont@hotmail.com,909-277-6278,1806123392|6054636793|5341556679|2460097082|6271534966|9408892008|6008559791|4707842113|3604382593|7442949415
JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Belleville,United States,New Jersey,7109,East,6501339304,kerluke.gonzalo@roob.org,274-133-3515,2841523341|3811358347|8859072985|5114305282|1600123010|5918728805|7315685504|4520352321|7437942559|7826556373
TR-21325,Toby Ritter,69187 Lakin Skyway,Belleville,United States,New Jersey,7109,East,7061027417,richmond.mclaughlin@runolfsdottir.com,351-775-9712,2565571331|8119619744|5936545735|2694609367|2369851242|7180858431|8130027574|4249748435|7480737388|2507970525
JD-15790,John Dryer,4888 Allie Rue Suite 325,Belleville,United States,New Jersey,7109,East,1952890170,dejon.goyette@gmail.com,230-229-2596,2419052505|6828727489|5700598366|9897653967|9644155359|8441699619|4992690547|4704790413|5471536979|5705691558
DB-13210,Dean Braden,4697 Makenna Camp Apt. 172,Paterson,United States,New Jersey,7501,East,3534101710,frederick17@moore.com,237-380-8783,3741069552|4485082190|1339747878|9555277704|8586356698|9927800077|6644020954|3162521364|8766583769|5004314508
BP-11155,Becky Pak,8318 Royal Villages Suite 844,Paterson,United States,New Jersey,7501,East,5811810921,chadrick49@hotmail.com,373-620-1650,1296268893|5771299329|3006033180|1495744065|8130541813|3623781873|4791204102|9205617717|3925747520|4119616715
SN-20560,Skye Norling,47071 Dejuan Canyon Suite 384,Paterson,United States,New Jersey,7501,East,8883503916,qhagenes@murphy.biz,472-928-6917,2626385503|7568750168|1817942411|7998969225|5807355997|9269245532|2607983783|4396423294|8590088362|6591366751
NB-18655,Nona Balk,939 Roxane Mountains Suite 813,Paterson,United States,New Jersey,7501,East,5596820072,cormier.alyce@hotmail.com,107-859-7986,1078362745|6371941623|2057550695|2661798540|2966735678|4728469099|9934190982|4325233767|7938597731|8041982035
EM-13825,Elizabeth Moffitt,36541 Boyle Circle Apt. 912,Paterson,United States,New Jersey,7501,East,8819512761,archibald.hand@gmail.com,556-162-4316,8151434389|2606508007|7783190500|1522279862|2244315694|6232847051|4850237043|3519956098|6364821205|2126853266
TS-21205,Thomas Seio,2423 Wuckert Drives Suite 742,Hackensack,United States,New Jersey,7601,East,1058157602,schinner.astrid@schaden.com,854-610-2499,3213381270|2630050446|6129587815|5329102201|3106753851|7018882166|1859397882|3656701715|4437887368|2482404542
PG-18895,Paul Gonzalez,7406 Nannie Branch,Morristown,United States,New Jersey,7960,East,8965740868,shanie64@dooley.net,777-385-7341,5768202466|4383742661|8592659392|5205131704|5670081536|9202422337|7467045782|5107814605|1794982525|2579631271
GK-14620,Grace Kelly,901 Prohaska Fort Suite 381,Morristown,United States,New Jersey,7960,East,6981156267,garrett.ledner@gmail.com,700-944-5821,7471018814|1772589046|9595704517|8952057370|4324877720|8586590352|1387919672|9039155718|5130310835|2462161288
HM-14860,Harry Marie,8449 Jaren Light Apt. 468,Morristown,United States,New Jersey,7960,East,6580492523,spowlowski@armstrong.net,167-918-5162,8928057069|7092686438|4788341704|9656507208|6630987165|2087114239|7527577243|3882014684|3958592498|2712191374
GZ-14470,Gary Zandusky,8331 Sanford Wall,Morristown,United States,New Jersey,7960,East,8808253064,remington.robel@effertz.com,489-370-2805,8151434389|2435650460|3923729433|7199271931|1367638825|8270577362|7772202435|7263519448|4501632993|3146395708
JM-15655,Jim Mitchum,39045 Ullrich Bridge,Bridgeton,United States,New Jersey,8302,East,4815100592,raynor.polly@hotmail.com,147-672-1275,5034689280|4792885874|4871908576|8209800493|8873417723|3692597072|8449468399|2146756584|3833094387|2471965629
MB-18085,Mick Brown,365 Kessler Oval,Vineland,United States,New Jersey,8360,East,4760080759,glind@gmail.com,212-643-9570,2634332307|8873417723|4121746429|5669704044|4943193145|3715014247|9927621940|3050304947|5689179598|9860704934
BB-11545,Brenda Bowman,699 Nicholaus Parkways Apt. 014,Vineland,United States,New Jersey,8360,East,6002058725,rodriguez.alexandrea@yahoo.com,542-292-4187,4370073430|8273471074|6686726855|7791849792|8260373732|6190084014|8534113316|5495100212|3676737839|8657984566
CA-12775,Cynthia Arntzen,672 Pacocha Divide Suite 228,Vineland,United States,New Jersey,8360,East,7829345753,jabari.eichmann@wintheiser.com,726-463-5328,5638065068|2418305459|2496265481|1778237037|2219424059|2911916078|3308087507|7882234238|1239103823|1649467400
BF-10975,Barbara Fisher,142 Klocko Crossing Suite 558,Vineland,United States,New Jersey,8360,East,8048093298,xlemke@mcclure.net,196-957-3882,2613973257|4849732404|1701844368|8734658733|3187154245|3162642816|4200855287|1910776749|6889219450|2082814912
JK-15325,Jason Klamczynski,192 Abel Court Suite 517,Atlantic City,United States,New Jersey,8401,East,2493885350,winfield46@yahoo.com,522-181-4542,7616091169|6735672283|7957340314|8535508229|2416156058|3679865830|4345552658|2419444520|3250815844|5597080079
CR-12625,Corey Roper,8107 Padberg Harbors,Lakewood,United States,New Jersey,8701,East,4590996267,helmer.oconner@donnelly.com,940-449-5320,5669126015|7061027417|8966191747|2613973257|9897653967|9929548303|6918105005|6846468888|8655471901|1403850484
JP-15460,Jennifer Patt,3530 Blick Square Apt. 332,Lakewood,United States,New Jersey,8701,East,7411131775,wilderman.nils@yahoo.com,799-785-3977,6174617065|3106753851|71493236|8802726285|4478478098|8391415722|3844075844|6588302041|8877665552|4791493061
BS-11365,Bill Shonely,359 Ephraim Harbors Suite 591,Lakewood,United States,New Jersey,8701,East,2090633595,brekke.krista@hermiston.biz,580-291-3546,2369271402|2053046087|8186734348|1241058960|9857939517|4880413474|6623527341|3270164105|4348420000|2618354795
CC-12475,Cindy Chapman,4451 Roselyn View,Lakewood,United States,New Jersey,8701,East,2541148625,carlie.vandervort@gmail.com,667-346-8977,3591219837|7158642526|9469190274|8749661134|7958060098|3857071057|6202813396|3658693892|2154891163|2584112195
TC-21145,Theresa Coyne,254 Orlo Prairie Suite 219,Lakewood,United States,New Jersey,8701,East,1598666708,pdaugherty@mraz.com,114-514-1453,3106753851|1627796942|2793442171|4198727752|4032090167|8494306648|2875391649|9531191732|6237129589|7674916368
CS-12175,Charles Sheldon,74523 Daisha Ridge Suite 261,Lakewood,United States,New Jersey,8701,East,1981247958,berniece.jones@hills.com,394-316-6335,5546527760|9576521292|2685109704|7455989707|9895318471|4002904385|3725947594|6786997217|2131820431|5355076622
NP-18670,Nora Paige,15333 Reinger Shore,Lakewood,United States,New Jersey,8701,East,4159487795,alexie.marvin@ebert.biz,534-333-3972,6455440537|8873417723|8516286842|5439381193|6079919803|9081804365|7904634362|9072997530|1286304895|9599182353
